brand,category,ingredient,name,page,price,rating,reviews_number,unit
"
            By Instinct","Dog,Food","Crude Protein,34.5% min,Crude Fat,17.5% min,Crude Fiber,5.0% max,Moisture,8.0% max,Vitamin E,100 IU/kg min,Ascorbic Acid (Vitamin C)*,85 mg/kg min,Omega 3 Fatty Acids*,1.0% min,Omega 6 Fatty Acids*,1.7% min,Bacillus coagulans*,60,000,000 CFU/lb min,5 - 15 lbs,1/2 - 1,1/4 - 3/4,16 - 25 lbs,1 - 1 1/2,3/4 - 1,26 - 50 lbs,1 1/2 - 2 3/4,1 - 1 3/4,51 - 100 lbs,2 3/4 - 4 1/2,1 3/4 - 2 3/4,5 - 15 lbs,1/2 - 1,1/4 - 1/2,16 - 25 lbs,1 - 1 3/4,1/2 - 3/4,26 - 50 lbs,1 3/4 - 2 1/4,3/4 - 1 1/4,51 - 75 lbs,2 1/4 - 3,1 1/4 - 2,76 - 100 lbs,3 - 3 3/4,2 - 2 1/4","
        Instinct by Nature's Variety Raw Boost Grain-Free Recipe with Real Lamb Dry Dog Food",44,"
                        $79.99",/assets/img/ratings/rating-4_9.png,20,20-lb bag
"
            By Brothers Complete","Dog,Food","Crude Protein,36.0% min,Crude Fat,16.0% min,Crude Fiber,4.0% max,Moisture,10.0% max,Vitamin E,200 IU/kg min,Ascorbic Acid (Vitamin C),100 mg/kg min,Zinc,200 mg/kg min,Calcium,1.51% min,Phosphorus,0.96% min,Ash,8.04% min,Omega 6 Fatty Acids,3.07% min,Omega 3 Fatty Acids,0.73% min,Docosahexaenoic Acid (DHA),0.03% min,6 - 25 pounds ,1/4 - 1 cup ,26 - 50 pounds ,1 - 2 cups ,51 - 75 pounds ,2 - 3 cups ,76 - 100 pounds ,3 - 4 cups ","
        Brothers Complete Turkey Meal & Egg Formula Advanced Allergy Care Grain-Free Dry Dog Food",44,"
                        $84.99",/assets/img/ratings/rating-4_9.png,21,25-lb bag
"
            By Vital Essentials","Dog,Food","Crude Protein,49.0% min,Crude Fat,22.0% min,Crude Fiber,2.2% max,Moisture,7.0% max","
        Vital Essentials Turkey Entree Mini Nibs Grain-Free Freeze-Dried Dog Food, 1-lb bag",44,"
                        $27.54",/assets/img/ratings/rating-4_6.png,12,
"
            By Nature's Logic","Dog,Food","Crude Protein,11.0% min,Crude Fat,8.0% min,Crude Fiber,3.0% max,Moisture,72.0% max","
        Nature's Logic Canine Beef Feast Grain-Free Canned Dog Food, 13.2-oz, case of 12",45,"
                        $37.08",/assets/img/ratings/rating-4_8.png,21,
"
            By Natural Balance","Dog,Food","Crude Protein,8.0% min,Crude Fat,5.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Natural Balance Delectable Delights Chow-Down Chowder Stew Wet Dog Food, 8-oz tubs, case of 12",45,"
                        $24.00",/assets/img/ratings/rating-4_4.png,10,
"
            By Instinct","Dog,Food","Crude Protein,9.0% min,Crude Fat,4.0% min,Crude Fiber,1.5% max,Moisture,82.0% max,Omega 3 Fatty Acids*,0.05% min,Omega 6 Fatty Acids*,0.35% min","
        Instinct by Nature's Variety Stew Grain-Free Lamb with Carrots & Green Beans Recipe Canned Dog Food, 12.7-oz, case of 6",45,"
                        $17.94",/assets/img/ratings/rating-5_0.png,1,
"
            By Evanger's","Dog,Food","Crude Protein,30.0% min,Crude Fat,12.0% min,Crude Fiber,3.8% max,Moisture,9.0% max,10 lbs,2/3,20 - 30 lbs,1 - 1 1/2,40 - 50 lbs,1 3/4 - 2,60 - 70 lbs,2 1/3 - 2 2/3,80 - 90 lbs,3 - 3 1/4,100+ lbs,3 1/2 or more","
        Evanger's Grain-Free Meat Lover's Medley with Rabbit Dry Dog Food",45,"
                        $71.10",/assets/img/ratings/rating-4_7.png,56,33-lb bag
"
            By Sport Dog Food","Dog,Food","Crude Protein,30.0% min,Crude Fat,18.0% min,Crude Fiber,4.0% min,Crude Moisture,10.0% min,10 - 25 pounds,1/2 - 1 cup,25 - 50 pounds,1 1/3 - 1 3/4 cups,50 - 75 pounds,2 - 2 3/4 cups,75 - 125 pounds and up,3 - 5 cups,10 - 20 pounds,1 1/3 - 1 3/4 cups,20 - 30 pounds,1 3/4 - 2 1/4 cups,30 - 40 pounds,2 1/4 -3 cups,40 - 50 pounds and up,3 - 3 1/2 cups,10 - 25 pounds,1/4 - 3/4 cup,25 - 50 pounds,3/4 - 1 cup,50 - 75 pounds,1 - 1/2 cups,75 - 125 pounds and up,1 1/2 - 3 cups","
        Sport Dog Food Elite Active Dog & Puppy Beef Formula Grain-Free Dry Dog Food",45,"
                        $67.99",/assets/img/ratings/rating-5_0.png,10,50-lb bag
"
            By Cesar","Dog,Food","Crude Protein,8.0% min,Crude Fat,3.5% min,Crude Fiber,1.0% max,Moisture,82.0% max","
        Cesar Original Pate with Beef Dog Food Trays, 3.5-oz, case of 24",45,"
                        $16.80",/assets/img/ratings/rating-5_0.png,4,
"
            By Purina Pro Plan Veterinary Diets","Dog,Food","Crude Protein,24.0% min,Crude Fat,12.0% min,Crude Fiber,4.0% max,Moisture,12.0% max,Ash,7.5% max,Calcium,0.9% min,Phosphorus,0.8% min,Vitamin A,30,000 IU/kg min,Vitamin E,130 IU/kg min,Omega 3 Fatty Acids,0.9% min,3 – 12 lbs,3/8 –1 1/8,13 – 20 lbs,1 1/8 –1 1/2,21 – 35 lbs,1 5/8 –2 1/4,36 – 50 lbs,2 1/4 –2 7/8,51 – 75 lbs,2 7/8 –3 3/4,76 – 100 lbs,3 3/4 –4 1/2,Over 100 lbs,4 1/2","
        Purina Pro Plan Veterinary Diets DRM Dermatologic Management Naturals Formula Dry Dog Food",45,"
                        $99.99",/assets/img/ratings/rating-4_4.png,15,25-lb bag
"
            By Weruva","Dog,Food","Crude Protein,8.0% min,Crude Fat,1.2% min,Crude Fiber,0.5% max,Moisture,86.0% max","
        Weruva Dogs in the Kitchen Love Me Tender with Chicken Breast Au Jus Grain-Free Dog Food Pouches, 2.8-oz, case of 12",45,"
                        $17.04",/assets/img/ratings/rating-4_3.png,14,
"
            By Ziwi","Dog,Food","Crude Protein ,9.0% (min) ,Crude Fat ,4.5% (min) ,Crude Fiber ,1.0% (max) ,Moisture ,78% (max) ,Ash ,3.0% (max) ,1 kg/2.2 lb,113 ,4 ,0.3 ,2 kg/4.4 lb,189 ,7 ,0.5 ,3 kg /6.6 lb,257 ,9 ,0.7 ,4 kg/8.8 lb,319 ,11 ,0.9 ,5 kg/11 lb,377 ,13 ,1.0 ,10 kg/ 22 lb,633 ,22 ,1.7 ,20 kg/44 lb,1063 ,37 ,2.9 ,30 kg/ 66 lb,1444 ,51 ,3.9 ,40 kg/ 88 lb,1791 ,63,4.8 ,50 kg/110 lb,2118 ,75 ,5.7,60 kg/132 lb,2428 ,85 ,6.6 ","
        Ziwi Peak Venison Recipe Canned Dog Food, 13.75-oz, case of 12",45,"
                        $80.88",/assets/img/ratings/rating-4_4.png,20,
"
            By Now Fresh","Dog,Food","Crude Protein,24.0% min,Crude Fat,11.0% min,Crude Fiber,4.5% max,Moisture,10.0% max ,Phosphorus,0.07% min,DHA,0.07% min,EPA,0.02% min,Glucosamine,400 mg/kg min,Chondroitin Sulphate,100 mg/kg min,L-Carnitine,100 mg/kg min,Taurine,0.1% min,Omega 6,2.0% min,Omega 3,0.4% min,Microorganisms,90,000,000 CFU/lb min,1 - 2 lbs,1/8 - 1/4,1/4 - 1/2,2 - 5 lbs,1/4 - 1/2,1/2 - 3/4,5 - 10 lbs,1/2 - 3/4,3/4 - 1,10 - 15 lbs,3/4 - 1,1 - 1 1/4,15 - 20 lbs,1 - 1 1/4,1 1/4 - 1 1/2,20 - 25 lbs,1 1/4 - 1 1/2,1 1/2 - 1 3/4","
        Now Fresh Grain-Free Small Breed Senior Weight Management Recipe Dry Dog Food",45,"
                        $28.99",/assets/img/ratings/rating-4_8.png,40,6-lb bag
"
            By Merrick","Dog,Food","Crude Protein,8.0% min,Crude Fat,5.0% min,Crude Fiber,1.8% max,Moisture,81.0% max,3 lbs,1/2,6 lbs,2/3,10 lbs,1,15 lbs,1 1/2,20 lbs,1 3/4,30 lbs,2 1/2,40 lbs,3,50 lbs,3 1/2,60 lbs,4,70 lbs,4 2/3,80 lbs,5,90 lbs,5 1/2,100 lbs,6","
        Merrick Chunky Grain-Free Carver's Delight Dinner Canned Dog Food, 12.7-oz, case of 12",45,"
                        $31.44",/assets/img/ratings/rating-4_3.png,23,
"
            By PetKind","Dog,Food","Crude Protein,10.5% min,Crude Fat,4.5% min,Crude Fiber,0.3% max,Moisture,79.9% max,Ash,1.0% max,Omega 6 Fatty Acids,0.15% min,Omega 3 Fatty Acids,0.14% min","
        PetKind Tripett Green Bison Tripe Grain-Free Canned Dog Food, 13-oz, case of 12",45,"
                        $39.48",/assets/img/ratings/rating-4_7.png,36,
"
            By Instinct","Dog,Food","Crude Protein,35.0% min,Crude Fat,28.0% min,Crude Fiber,8.0% max,Moisture,8.0% max,10 lbs,1,3/4,1/2,1/2,20 lbs,1 1/2,1,1,3/4,40 lbs,2 1/2,1 1/2,1 1/2,1,10 lbs,1,3/4,1/2,1/2,20 lbs,1 1/2,1,1,3/4,40 lbs,2 1/2,1 1/2,1 1/2,1","
        Instinct by Nature's Variety Raw Market Grain-Free Chicken Recipe Meal Blends Freeze-Dried Dog Food",45,"
                        $57.99",/assets/img/ratings/rating-4_5.png,19,2-lb bag
"
            By Wellness","Dog,Food","Crude Protein,36.0% (min),Crude Fat,16.0% (min),Crude Fiber,4.0% (max),Moisture,10.0% (min),Calcium,2.0% (min),Phosphorus,1.4% (min),Vitamin A,25,000 IU/kg (min),Vitamin E ,400 IU/kg (min),Omega -6 Fatty Acids*,3.25% (min),Omega-3 Fatty Acids*,0.50% (min),Glucosamine*,250 mg/kg (min),Chondroitin Sulfate*,200 mg/kg (min),Total Lactic Acid Microorganisms*,80,000,000 CFU/lb (min),6-20,3-9,1/2-11/3,64-157,20-35,9-16,11/3-2,157-239,35-50,16-23,2-22/3,239-313,50-65,23-30,22/3-31/4,313-381,62-80,30-36,31/4-41/3,381-445,80-95,36-43,33/4-41/3,445-506,95-115,43-52,41/3-5,506-584","
        Wellness CORE RawRev Natural Grain Free Original Turkey & Chicken with Freeze Dried Turkey Dry Dog Food",45,"
                        $36.98",/assets/img/ratings/rating-4_7.png,4,10-lb bag
"
            By Nulo","Dog,Food","Crude Protein,33.0% min,Crude Fat,18.0% min,Crude Fiber,4.0% max,Moisture,10.0% max,Calcium,1.0% min,Phosphorus,0.9% min,Vitamin E,300 IU/kg min,Niacin,20 mg/kg min,Pyridoxine (Vitamin B6),2.5 mg/kg min,Omega 6 Fatty Acids,2.75% min,Omega 3 Fatty Acids,0.5% min,Docosahexaenoic Acid (DHA),0.15% min,Ascorbic Acid (Vitamin C),65 mg/kg min,Bacillus coagulans,80,000,000 CFU/lb min,3 – 12 lbs,1 – 2½,¾ – 1¾,½ – 1¼,½ – 1,13 – 20 lbs,2¾ – 3½,1¾ – 2¼,1¼ – 1¾,1 – 1½,21 – 40 lbs,3¾ – 5¾,2½ – 3¾,1¾ – 2½,1½ – 2¼,41 – 60 lbs,5¾ – 7½,3¾ – 4¾,2¾ – 3½,2¼ – 2¾,61 – 80 lbs,–,5 – 5¾,3½ – 4,3 – 3½,81 – 100 lbs,–,6 – 6¾,4¼ – 4¾,3½ – 4,101 – 120 lbs,–,–,4¾ – 5½,4 – 4½,Dogs over 120 lbs,Add ½ for day for each additional 20lb over 120lbs","
        Nulo FreeStyle Grain-Free Turkey & Sweet Potato Recipe Puppy Dry Food",45,"
                        $62.99",/assets/img/ratings/rating-4_6.png,9,24-lb bag
"
            By Blue Buffalo","Dog,Food","Crude Protein,8.0% min,Crude Fat,6.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Blue Buffalo Divine Delights Roasted Turkey Flavor Pate Dog Food Trays, 3.5-oz, case of 12",45,"
                        $13.99",/assets/img/ratings/rating-5_0.png,1,
"
            By Blue Buffalo","Dog,Food","Crude Protein,8.0% min,Crude Fat,6.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Blue Buffalo Divine Delights Filet Mignon Flavor Pate Dog Food Trays, 3.5-oz, case of 12",45,"
                        $13.99",/assets/img/ratings/rating-0_0.png?v=2745fd0a,,
"
            By AvoDerm","Dog,Food","Crude Protein,30.0% min,Crude Fat,12.0% min,Crude Fiber,6.0% max,Moisture,10.0% max,Vitamin E,125 IU/kg min,Ascorbic Acid,25 mg/kg min,Omega-6 Fatty Acid,1.90% min,Omega-3 Fatty Acid ,0.5% min,Chondroitin Sulfate,2,800 mg/kg min,Glucosamine,1,300 mg/kg min,3 - 10 lbs,1/3 - 1,10 - 20 lbs,1 - 1 3/4,20 - 50 lbs,1 3/4 - 3,50 - 75 lbs,3 - 4,75 - 100 lbs,4 - 5,100 lbs +,5+","
        AvoDerm Active Care Healthy Joint Chicken Meal Formula Grain-Free Dry Dog Food",45,"
                        $49.99",/assets/img/ratings/rating-4_6.png,8,24-lb bag
"
            By Health Extension","Dog,Food","Crude Protein,12.0% min,Crude Fat,6.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Health Extension Meaty Mix Beef Grain-Free Canned Dog Food",45,"
                        $28.68",/assets/img/ratings/rating-4_7.png,15,"13.2-oz, case of 12"
"
            By Purina Pro Plan","Dog,Food","Crude Protein,10.0% min,Crude Fat,2.5% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Purina Pro Plan Savor Adult Seared Beef, Green Beans & Brown Rice Entree in Gravy Canned Dog Food, 5.5-oz, case of 24",45,"
                        $23.52",/assets/img/ratings/rating-5_0.png,7,
"
            By ALPO","Dog,Food","Crude Protein,10% min,Crude Fat,3.0% min,Crude Fiber,1.5% max,Moisture,80% max","
        ALPO Chop House Beef Tenderloin Flavor in Gravy Canned Dog Food, 13.2-oz, case of 12",45,"
                        $13.45",/assets/img/ratings/rating-4_3.png,8,
"
            By Fruitables","Dog,Food","Crude Protein,0.50% min,Crude Fat,0.0% min,Crude Fat,0.50% max,Crude Fiber,2.50% max,Moisture,95.0% max","
        Fruitables Easy Pour Sweet Potato Digestive Dog & Cat Supplement, 16.9-oz carton",45,"
                        $3.99",/assets/img/ratings/rating-5_0.png,1,
"
            By Dr. Harvey's","Dog,Food","Crude Protein,2.0% min,Crude Fat,1.0% min,Crude Fiber,12.0% max,Moisture,10.0% max","
        Dr. Harvey's Veg-To-Bowl Grain-Free Dog Food Pre-Mix",45,"
                        $56.94",/assets/img/ratings/rating-4_5.png,57,5-lb bag
"
            By Grandma Lucy's","Dog,Food","Crude Protein (min),29.0%,Crude Fat (min) ,14.0% ,Crude Fiber (max) ,5.5%,Moisture (max) ,8.1% ,Calcium (min) ,1.2% ,Phosphorus (min),1.0% ,Magnesium (max),0.16% ,5 - 10 lbs,3/8 - 2/3,1/2 - 3/4,1/3 - 5/8,10 - 20 lbs,2/3 - 1,3/4 - 1 1/4,5/8 - 1,20 - 30 lbs,1 - 1 3/8,1 1/4 - 1 1/2,1 - 1 1/4,30 - 40 lbs,1 3/8 - 1 2/3,1 1/2 - 2,1 1/4 - 1 1/2,40 - 50 lbs,1 2/3 - 2,2 - 2 1/4,1 1/2 - 2,50 - 60 lbs,2 - 2 1/4,2 1/4 - 2 1/3,2 - 2 1/8,60 - 70 lbs,2 1/4 - 2 1/2,2 1/3 - 2 2/3,2 1/8 - 2 1/4,70 - 80 lbs,2 1/2 - 2 5/8,2 2/3 - 3,2 1/4 - 2 1/2","
        Grandma Lucy's Macanna Grain-Free/Freeze-Dried Salmon Recipe Dog Food, 3-lb bag",45,"
                        $37.04",/assets/img/ratings/rating-4_4.png,15,
"
            By Iams","Dog,Food","Crude Protein,25.0% min,Crude Fat,14.0% min,Crude Fiber,4.0% max,Moisture,10.0% max,L-Carnitine,30 mg/kg min,Omega-6 Fatty Acids,2.15% min,3 pounds,1/3 – 1/2 cups,10 pounds,3/4 – 1 cups,20 pounds,1 1/3 – 1 1/2 cups,30 pounds,1 3/4 – 2 cups,40 pounds,2 1/4 – 2 1/2 cups,50 pounds,2 2/3 – 3 cups","
        Iams ProActive Health Adult Chunks Dry Dog Food",45,"
                        $29.37",/assets/img/ratings/rating-4_6.png,8,29.1-lb bag
"
            By Blue Buffalo","Dog,Food","Crude Protein,10.0% min,Crude Fat,8.5% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Blue Buffalo Wilderness Trout & Chicken Grill Grain-Free Canned Dog Food, 12.5-oz, case of 12",46,"
                        $25.99",/assets/img/ratings/rating-4_6.png,27,
"
            By Primal","Dog,Food","Crude Protein,53.0% min,Crude Fat,28.0% min,Crude Fiber,3.0% max,Moisture,5.0% max,Ash,11.8% max","
        Primal Rabbit Formula Nuggets Grain-Free Freeze-Dried Dog Food",45,"
                        $39.99",/assets/img/ratings/rating-4_7.png,4,14-oz bag
"
            By Newman's Own Organics","Dog,Food","Crude Protein,9.0% min,Crude Fat,7.5% min,Crude Fiber,1.0% max,Moisture,78.0% max","
        Newman's Own Organics Grain-Free 95% Turkey Dinner Canned Dog Food",45,"
                        $29.99",/assets/img/ratings/rating-4_8.png,15,"12.7-oz, case of 12"
"
            By Castor & Pollux","Dog,Food","Crude Protein,7.5% min,Crude Fat,6.0% min,Crude Fiber,1.0% max,Moisture,78.0% max","
        Castor & Pollux Organix Grain-Free Organic Turkey & Vegetable Recipe Adult Canned Dog Food, 12.7-oz, case of 12",45,"
                        $30.96",/assets/img/ratings/rating-4_8.png,8,
"
            By Castor & Pollux","Dog,Food","Crude Protein,7.0% min,Crude Fat,6.0% min,Crude Fiber,1.0% max,Moisture,78.0% max","
        Castor & Pollux Organix Organic Chicken & Brown Rice Recipe Adult Canned Dog Food, 12.7-oz, case of 12",46,"
                        $30.96",/assets/img/ratings/rating-4_8.png,13,
"
            By Now Fresh","Dog,Food","Crude Protein,28.0% min,Crude Fat,18.0% min,Crude Fiber,4.0% max,Moisture,10.0% max,Calcium,1.2% min,DHA,0.07% min,EPA,0.02% min,Taurine,0.1%,Omega 6,3.0% min,Omega 3,0.6% min,Microorganisms,90,000,000 CFU/lb min,1 - 2 lbs,1/4 - 1/2,1/4 - 1/3,1/8 - 1/3,2 - 5 lbs,1/2 - 1 1/8,1/3 - 3/4,1/3 - 2/3,5 - 10 lbs,1 1/8 - 2 1/4,3/4 - 1 1/2,2/3 - 1 1/3,10 - 15 lbs,2 1/4 - 3 1/4,1 1/2 - 2 1/4,1 1/3 - 2,15 - 20 lbs,3 1/4 - 4 1/2,2 1/4 - 3 1/4,2 - 2 3/4,20 - 25 lbs,4 1/2 - 5 2/3,3 1/4 - 4,2 3/4 - 3 1/2","
        Now Fresh Grain-Free Small Breed Puppy Recipe Dry Dog Food, 6-lb bag",46,"
                        $28.99",/assets/img/ratings/rating-4_6.png,15,
"
            By Mighty Dog","Dog,Food","Crude Protein,9.0% min,Crude Fat,7.0% min,Crude Fiber,1.5% max,Moisture,78.0% max","
        Mighty Dog Chicken, Egg & Bacon Country Platter Canned Dog Food, 5.5-oz, case of 24",46,"
                        $14.40",/assets/img/ratings/rating-4_8.png,13,
"
            By Dr. Tim's","Dog,Food","Crude Protein,58.0% min,Crude Fat,15.4% min,Crude Fiber,2.0% max,Moisture,10.0% max","
        Dr. Tim's Flavor Booster Genuine Freeze-Dried Dog & Cat Food Supplement, 3-oz bottle",46,"
                        $12.37",/assets/img/ratings/rating-4_2.png,19,
"
            By Now Fresh","Dog,Food","Crude Protein,25.0% min,Crude Fat,11.0% min,Crude Fiber,4.5% max,Moisture,10.0% max ,Calcium,0.9% min,Phosphorus,0.7% min,Glucosamine,670 mg/kg min,Chondroitin Sulphate,190 mg/kg min,L-Carnitine,190 mg/kg min,Taurine,0.15% min,Omega 6,2.2% min,Omega 3,0.44% min,Microorganisms,90,000,000 CFU/lb min,50 - 70 lbs,2 7/8 - 3 2/3,4 - 5 1/8,70 - 100 lbs,3 2/3 - 4 7/8,5 1/8 - 6 3/4,100 - 130 lbs,4 7/8 - 6,6 3/4 - 8 1/4,130 - 150 lbs,6 - 6 5/8,8 1/4 - 9 1/8","
        Now Fresh Grain-Free Large Breed Senior Weight Management Recipe Dry Dog Food",46,"
                        $78.99",/assets/img/ratings/rating-4_5.png,21,25-lb bag
"
            By Dave's Pet Food","Dog,Food","Crude Protein,8.0% min,Crude Fat,6.0% min,Crude Fiber,1.5% max,Moisture,78.0% max,Calcium,0.35% min,Phosphorus,0.25% min,Sodium,0.46%,Under 10lbs,1/2 - 1,Small 20lbs,1 1/3- 2,Medium 40 lbs,2 1/4- 3 1/4,Large 80 lbs,3 3/4- 5 1/3,Giant 100lbs,4 1/2-6 1/4","
        Dave's Pet Food Grain-Free Roasted Pork Dinner Canned Dog Food, 13-oz, case of 12",46,"
                        $26.28",/assets/img/ratings/rating-4_6.png,20,
"
            By Precise Holistic Complete","Dog,Food","Crude Protein,25.0% min,Crude Fat,10.0% min,Crude Fiber,4.5% max,Moisture,10.0% max,Calcium,1.2% min,Phosphorus,0.8% min,Omega 6 Fatty Acids,2.5% min,Omega 3 Fatty Acids,0.6% min,DHA (Docosahexaenoic Acid),0.05% min,Ascorbic Acid (Vitamin C),25 mg/lb min,Glucosamine,400 mg/kg min,Chondroitin Sulfate,275 mg/kg min","
        Precise Holistic Complete Senior Formula Dry Dog Food",46,"
                        $57.04",/assets/img/ratings/rating-4_6.png,32,30-lb bag
"
            By Ziwi","Dog,Food","Crude Protein,8.0% min,Crude Fat,5.5% min,Crude Fiber,1.0% max,Moisture,78.0% max,Ash,3.0% max,Chondroitin Sulfate,300 mg/kg min,2 1/5 lbs,3/10,4 2/5 lbs,1/2,6 3/5 lbs,7/10,8 4/5 lbs,9/10,11 lbs,1,22 lbs,1 7/10,44 lbs,2 9/10,66 lbs,3 9/10,88 lbs,4 4/5,110 lbs,6 3/5","
        Ziwi Peak Beef Recipe Canned Dog Food, 13.75-oz, case of 12",46,"
                        $60.12",/assets/img/ratings/rating-5_0.png,12,
"
            By Health Extension","Dog,Food","Crude Protein,24.0% min,Crude Fat,9.0% min,Crude Fiber,4.0% max,Moisture,10.0% max","
        Health Extension Lite Little Bites Dry Dog Food",46,"
                        $13.98",/assets/img/ratings/rating-4_9.png,25,4-lb bag
"
            By California Natural","Dog,Food","Crude Protein,21.0% min,Crude Fat,11.0% min,Crude Fiber,2.5% max,Moisture,10.0% max,Linoleic Acid,1.5% min,Vitamin E,300 IU/kg min,Omega 3 Fatty Acids,0.3% min,10 lbs,7/8,20 lbs,1 3/8,30 lbs,1 3/4,40 lbs,2 1/4,50 lbs,2 1/2,60 lbs,3,70 lbs,3 1/4,80 lbs,3 1/2,90 lbs,3 3/4,100 lbs,4 1/4,120 lbs,4 3/4,140 lbs,5 1/4","
        California Natural Adult Limited Ingredient Chicken Meal & Rice Recipe Dog Food",46,"
                        $53.09",/assets/img/ratings/rating-4_8.png,18,26-lb bag
"
            By Nutro Ultra","Dog,Food","Crude Protein,9.0% min,Crude Fat,6.5% min,Crude Fiber,1.0% max,Moisture,78.0% max,Linoleic Acid,1.0% min,Calcium,0.3% min,Zinc,70 mg/kg min,Vitamin E,60 IU/kg min","
        Nutro Ultra Puppy Pate Chicken, Lamb & Salmon Entree Dog Food Trays, 3.5-oz tray, case of 24",46,"
                        $29.38",/assets/img/ratings/rating-4_9.png,10,
"
            By Evanger's","Dog,Food","Crude Protein,11.0% min,Crude Fat,5.0% min,Crude Fiber,1.5% max,Moisture,78.0% max,10 lbs,1/2 - 3/4,20 lbs,3/4 - 1 1/2,30 lbs,1 1/2 - 2","
        Evanger's Classic Recipes Beef with Chicken Grain-Free Canned Dog Food, 12.8-oz, case of 12",46,"
                        $22.55",/assets/img/ratings/rating-4_6.png,47,
"
            By Blue Buffalo","Dog,Food","Crude Protein,8.5% min,Crude Fat,5.0% min,Crude Fiber,1.8% max,Moisture,78.0% max","
        Blue Buffalo Wilderness Flatland Feast Turkey, Quail & Duck Formula Grain-Free Canned Dog Food, 12.5-oz can, case of 12",46,"
                        $29.99",/assets/img/ratings/rating-5_0.png,2,
"
            By Hill's Science Diet","Dog,Food","Crude Protein,19.0% min,Crude Fat,11.0% min,Crude Fiber,3.0% max,Moisture,10.0% max,Linoleic Acid,1.3% min,Vitamin E,450 IU/kg min,Ascorbic Acid (Vitamin C),85 mg/kg min,Omega 3 Fatty Acids,0.4% min,Omega 6 Fatty Acids,1.7% min,2 lbs,1/4,5 lbs,1/2,8 lbs,3/4,10 lbs,7/8,15 lbs,1 1/8,20 lbs,1 1/3,25 lbs,1 2/3,30 lbs,2","
        Hill's Science Diet Adult 7+ Youthful Vitality Chicken Recipe Dry Dog Food",46,"
                        $45.09",/assets/img/ratings/rating-5_0.png,3,21.5-lb bag
"
            By Farmina","Dog,Food","Crude Protein,30.0% min,Crude Fat,18.0% min,Crude Fiber,2.9% max,Moisture,9.0% max,Ash,6.9% max,Calcium,1.2% min,Phosphorus,0.95% min,Omega 6 Fatty Acids,1.6% min,Omega 3 Fatty Acids,2.3% min,Docosahexaenoic Acid (DHA),1.0% min,Eicosapentaenoic Acid (EPA),0.7% min,Glucosamine,900 mg/kg min,Chondroitin Sulfate,600 mg/kg min,2.2 lbs,1/4 - 1/3,11 lbs,1/2 - 1,22 lbs,1 - 1 1/2,44.1 lbs,1 1/2 - 2 3/4,66.1 lbs,2 - 3 1/2,88.2 lbs,2 12 - 4 1/2,110.2 lbs,3 - 5 1/4,132.2 lbs,3 1/2 - 6,154.3 lbs,4 - 6 3/4","
        Farmina Natural & Delicious Wild Cod & Ancestral Low-Grain Formula Dry Dog Food",46,"
                        $64.24",/assets/img/ratings/rating-4_5.png,59,26.4-lb bag
"
            By Purina Pro Plan","Dog,Food","Crude Protein,3.0% min,Crude Fat,0.5% min,Crude Fiber,1.5% max,Moisture,87.0% max","
        Purina Pro Plan Additions Chicken & Pumpkin Puree Dog Food Topper, 3.2-oz pouch, case of 14",46,"
                        $30.52",/assets/img/ratings/rating-4_2.png,5,
"
            By Merrick","Dog,Food","Crude Protein,45.0% min,Crude Fat,24.0% min,Crude Fiber,3.0% max,Moisture,6.0% max,3 lbs,1/2,6 lbs,1,10 lbs,1 1/4,15 lbs,1 1/2,20 lbs,2,30 lbs,2 3/4,40 lbs,3 1/3,50 lbs,4","
        Merrick Backcountry Freeze-Dried Raw Real Chicken Recipe Grain-Free Freeze-Dried Dog Food",46,"
                        $28.40",/assets/img/ratings/rating-4_6.png,13,12.5-oz bag
"
            By Party Animal","Dog,Food","Crude Protein,9.0% min,Crude Fat,7.0% min,Crude Fiber,1.5% max,Moisture,78.0% max,Calcium,0.25% min,Phosphorus,0.20% min","
        Party Animal Cocolicious 95% Organic Turkey Grain-Free Canned Dog Food, 12.8-oz, case of 12",46,"
                        $32.74",/assets/img/ratings/rating-5_0.png,8,
"
            By Purina Bella","Dog,Food","Crude Protein ,27.5% (min) ,Crude Fat ,15.5% (min) ,Crude Fiber ,4.0% (max) ,Moisture ,12.0% (min) ,Calcium ,1.1% (min) ,Phosphorus ,0.95% (min) ,Selenium ,0.2 mg/kg ,Vitamin A,13,000 IU/kg,Vitamin E,150 IU/kg ,3 - 12 ,1.4 - 5.4 ,1/2 - 1 1/4 ,49 - 122 ,13 - 20,5.9 - 9.1 ,1 1/4 - 1 2/3 ,122 - 162 ","
        Purina Bella Natural Bites with Real Chicken & Turkey & Accents of Carrots & Green Beans Small Breed Dry Dog Food",46,"
                        $15.87",/assets/img/ratings/rating-4_9.png,12,12-lb bag
